PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
32,AUS,"Austin, TX",YYZ,"Toronto, Canada",2023,7
33,AUS,"Austin, TX",YYZ,"Toronto, Canada",2023,8
34,BED,"Bedford, MA",BKL,"Cleveland, OH",2023,8
35,BED,"Bedford, MA",BUF,"Buffalo, NY",2023,3
36,BED,"Bedford, MA",PIT,"Pittsburgh, PA",2023,5
37,BED,"Bedford, MA",YOW,"Ottawa, Canada",2023,2
38,BED,"Bedford, MA",YOW,"Ottawa, Canada",2023,3
39,BED,"Bedford, MA",YUL,"Montreal, Canada",2023,3
40,BED,"Bedford, MA",YYZ,"Toronto, Canada",2023,1
41,BED,"Bedford, MA",YYZ,"Toronto, Canada",2023,3
42,BED,"Bedford, MA",YYZ,"Toronto, Canada",2023,4
43,BFI,"Seattle, WA",CPS,"St. Louis, MO",2023,2
44,BFI,"Seattle, WA",DAL,"Dallas, TX",2023,5
45,BFI,"Seattle, WA",DEN,"Denver, CO",2023,4
46,BFI,"Seattle, WA",JFK,"New York, NY",2023,2
47,BFI,"Seattle, WA",LAX,"Los Angeles, CA",2023,7
48,BFI,"Seattle, WA",PHX,"Phoenix, AZ",2023,4
49,BFI,"Seattle, WA",PSP,"Palm Springs, CA",2023,3
50,BFI,"Seattle, WA",SJC,"San Jose, CA",2023,2
51,BFI,"Seattle, WA",SJC,"San Jose, CA",2023,3
52,BFI,"Seattle, WA",YEG,"Edmonton, Canada",2023,1
53,BFI,"Seattle, WA",YEG,"Edmonton, Canada",2023,2
54,BFI,"Seattle, WA",YEG,"Edmonton, Canada",2023,3
55,BFI,"Seattle, WA",YVR,"Vancouver, Canada",2023,1
56,BFI,"Seattle, WA",YVR,"Vancouver, Canada",2023,3
57,BFI,"Seattle, WA",YVR,"Vancouver, Canada",2023,3
58,BFI,"Seattle, WA",YVR,"Vancouver, Canada",2023,4
59,BFI,"Seattle, WA",YYC,"Calgary, Canada",2023,1
60,BKL,"Cleveland, OH",YYZ,"Toronto, Canada",2023,8
61,BNA,"Nashville, TN",BFI,"Seattle, WA",2023,6
62,BNA,"Nashville, TN",BUF,"Buffalo, NY",2023,1
63,BNA,"Nashville, TN",BUF,"Buffalo, NY",2023,6
64,BNA,"Nashville, TN",CPS,"St. Louis, MO",2023,2
65,BNA,"Nashville, TN",CPS,"St. Louis, MO",2023,3
66,BNA,"Nashville, TN",MSP,"Minneapolis, MN",2023,3
67,BNA,"Nashville, TN",YUL,"Montreal, Canada",2023,1
68,BNA,"Nashville, TN",YWG,"Winnipeg, Canada",2023,1
69,BNA,"Nashville, TN",YYC,"Calgary, Canada",2023,1
70,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,1
71,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,1
72,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,2
73,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,2
74,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,3
75,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,3
76,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,4
77,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,5
78,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,6
79,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,6
80,BNA,"Nashville, TN",YYZ,"Toronto, Canada",2023,8
81,BOS,"Boston, MA",MDW,"Chicago, IL",2023,1
82,BOS,"Boston, MA",YUL,"Montreal, Canada",2023,2
83,BOS,"Boston, MA",YUL,"Montreal, Canada",2023,3
84,BOS,"Boston, MA",YUL,"Montreal, Canada",2023,4
85,BOS,"Boston, MA",YUL,"Montreal, Canada",2023,8
86,BOS,"Boston, MA",YVR,"Vancouver, Canada",2023,6
87,BOS,"Boston, MA",YVR,"Vancouver, Canada",2023,7
88,BOS,"Boston, MA",YVR,"Vancouver, Canada",2023,8
89,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,1
90,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,2
91,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,2
92,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,3
93,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,4
94,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,5
95,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,6
96,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,6
97,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,7
98,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,7
99,BOS,"Boston, MA",YYZ,"Toronto, Canada",2023,8
100,BUF,"Buffalo, NY",BED,"Bedford, MA",2023,3
101,BUF,"Buffalo, NY",BFI,"Seattle, WA",2023,3
102,BUF,"Buffalo, NY",BNA,"Nashville, TN",2023,1
103,BUF,"Buffalo, NY",BOS,"Boston, MA",2023,1
104,BUF,"Buffalo, NY",BOS,"Boston, MA",2023,3
105,BUF,"Buffalo, NY",CMH,"Columbus, OH",2023,4
106,BUF,"Buffalo, NY",DAL,"Dallas, TX",2023,1
107,BUF,"Buffalo, NY",EWR,"Newark, NJ",2023,4
108,BUF,"Buffalo, NY",FLL,"Fort Lauderdale, FL",2023,4
109,BUF,"Buffalo, NY",FRG,"East Farmingdale, NY",2023,3
110,BUF,"Buffalo, NY",JFK,"New York, NY",2023,3
111,BUF,"Buffalo, NY",LAX,"Los Angeles, CA",2023,2
112,BUF,"Buffalo, NY",MDW,"Chicago, IL",2023,1
113,BUF,"Buffalo, NY",PHL,"Philadelphia, PA",2023,1
114,BUF,"Buffalo, NY",PHL,"Philadelphia, PA",2023,3
115,BUF,"Buffalo, NY",PHL,"Philadelphia, PA",2023,3
116,BUF,"Buffalo, NY",PIT,"Pittsburgh, PA",2023,1
117,BUF,"Buffalo, NY",TPA,"Tampa, FL",2023,2
118,BUF,"Buffalo, NY",YOW,"Ottawa, Canada",2023,2
119,BUF,"Buffalo, NY",YOW,"Ottawa, Canada",2023,4
120,BUF,"Buffalo, NY",YYZ,"Toronto, Canada",2023,2
121,BUF,"Buffalo, NY",YYZ,"Toronto, Canada",2023,3
122,BUF,"Buffalo, NY",YYZ,"Toronto, Canada",2023,7
123,BWI,"Baltimore, MD",DAL,"Dallas, TX",2023,6
124,BWI,"Baltimore, MD",YYZ,"Toronto, Canada",2023,8
125,CMH,"Columbus, OH",BUF,"Buffalo, NY",2023,4
126,CMH,"Columbus, OH",DEN,"Denver, CO",2023,3
127,CMH,"Columbus, OH",EWR,"Newark, NJ",2023,2
128,CMH,"Columbus, OH",RDU,"Raleigh/Durham, NC",2023,4
129,CMH,"Columbus, OH",YEG,"Edmonton, Canada",2023,2
130,CMH,"Columbus, OH",YYZ,"Toronto, Canada",2023,2
131,CPS,"St. Louis, MO",DAL,"Dallas, TX",2023,1
132,CPS,"St. Louis, MO",DAL,"Dallas, TX",2023,4
133,CPS,"St. Louis, MO",DTW,"Detroit, MI",2023,2
134,CPS,"St. Louis, MO",MCI,"Kansas City, MO",2023,4
135,CPS,"St. Louis, MO",YOW,"Ottawa, Canada",2023,1
136,CPS,"St. Louis, MO",YVR,"Vancouver, Canada",2023,2
137,CPS,"St. Louis, MO",YVR,"Vancouver, Canada",2023,3
138,CPS,"St. Louis, MO",YWG,"Winnipeg, Canada",2023,1
139,CPS,"St. Louis, MO",YWG,"Winnipeg, Canada",2023,3
140,CVG,"Cincinnati, OH",BWI,"Baltimore, MD",2023,8
141,DAL,"Dallas, TX",BFI,"Seattle, WA",2023,5
142,DAL,"Dallas, TX",BNA,"Nashville, TN",2023,1
143,DAL,"Dallas, TX",BNA,"Nashville, TN",2023,3
144,DAL,"Dallas, TX",BUF,"Buffalo, NY",2023,3
145,DAL,"Dallas, TX",CPS,"St. Louis, MO",2023,1
146,DAL,"Dallas, TX",DTW,"Detroit, MI",2023,4
147,DAL,"Dallas, TX",FRG,"East Farmingdale, NY",2023,1
148,DAL,"Dallas, TX",LAS,"Las Vegas, NV",2023,1
149,DAL,"Dallas, TX",LAS,"Las Vegas, NV",2023,2
150,DAL,"Dallas, TX",LAS,"Las Vegas, NV",2023,5
151,DAL,"Dallas, TX",LAX,"Los Angeles, CA",2023,1
152,DAL,"Dallas, TX",MDW,"Chicago, IL",2023,3
153,DAL,"Dallas, TX",MDW,"Chicago, IL",2023,3
154,DAL,"Dallas, TX",MIA,"Miami, FL",2023,6
155,DAL,"Dallas, TX",MSP,"Minneapolis, MN",2023,2
156,DAL,"Dallas, TX",MSP,"Minneapolis, MN",2023,3
157,DAL,"Dallas, TX",MSP,"Minneapolis, MN",2023,4
158,DAL,"Dallas, TX",PHX,"Phoenix, AZ",2023,3
159,DAL,"Dallas, TX",YVR,"Vancouver, Canada",2023,2
160,DEN,"Denver, CO",BFI,"Seattle, WA",2023,3
161,DEN,"Denver, CO",BFI,"Seattle, WA",2023,4
162,DEN,"Denver, CO",CPS,"St. Louis, MO",2023,1
163,DEN,"Denver, CO",DAL,"Dallas, TX",2023,4
164,DEN,"Denver, CO",DAL,"Dallas, TX",2023,5
165,DEN,"Denver, CO",LAX,"Los Angeles, CA",2023,2
166,DEN,"Denver, CO",LAX,"Los Angeles, CA",2023,3
167,DEN,"Denver, CO",SFO,"San Francisco, CA",2023,2
168,DEN,"Denver, CO",SFO,"San Francisco, CA",2023,2
169,DEN,"Denver, CO",SFO,"San Francisco, CA",2023,3
170,DEN,"Denver, CO",YEG,"Edmonton, Canada",2023,2
171,DEN,"Denver, CO",YEG,"Edmonton, Canada",2023,4
172,DEN,"Denver, CO",YHM,"Hamilton, Canada",2023,7
173,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,1
174,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,2
175,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,2
176,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,3
177,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,4
178,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,4
179,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,5
180,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,6
181,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,7
182,DEN,"Denver, CO",YUL,"Montreal, Canada",2023,8
183,DEN,"Denver, CO",YWG,"Winnipeg, Canada",2023,4
184,DEN,"Denver, CO",YYC,"Calgary, Canada",2023,2
185,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,1
186,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,1
187,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,2
188,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,2
189,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,3
190,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,4
191,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,4
192,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,5
193,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,6
194,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,7
195,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,7
196,DEN,"Denver, CO",YYZ,"Toronto, Canada",2023,8
197,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,1
198,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,2
199,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,3
200,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,4
201,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,5
202,DFW,"Dallas/Fort Worth, TX",GDL,"Guadalajara, Mexico",2023,6
203,DFW,"Dallas/Fort Worth, TX",YOW,"Ottawa, Canada",2023,6
204,DFW,"Dallas/Fort Worth, TX",YUL,"Montreal, Canada",2023,5
205,DFW,"Dallas/Fort Worth, TX",YUL,"Montreal, Canada",2023,6
206,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,3
207,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,4
208,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,5
209,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,5
210,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,5
211,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,6
212,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,6
213,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,6
214,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,6
215,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,7
216,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,7
217,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,7
218,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,7
219,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,8
220,DFW,"Dallas/Fort Worth, TX",YYZ,"Toronto, Canada",2023,8
221,DTW,"Detroit, MI",BOS,"Boston, MA",2023,1
222,DTW,"Detroit, MI",BUF,"Buffalo, NY",2023,1
223,DTW,"Detroit, MI",BUF,"Buffalo, NY",2023,2
224,DTW,"Detroit, MI",BUF,"Buffalo, NY",2023,4
225,DTW,"Detroit, MI",CMH,"Columbus, OH",2023,3
226,DTW,"Detroit, MI",CPS,"St. Louis, MO",2023,4
227,DTW,"Detroit, MI",ORD,"Chicago, IL",2023,7
228,DTW,"Detroit, MI",PHL,"Philadelphia, PA",2023,2
229,DTW,"Detroit, MI",YVR,"Vancouver, Canada",2023,2
230,DTW,"Detroit, MI",YYZ,"Toronto, Canada",2023,7
231,EWR,"Newark, NJ",BUF,"Buffalo, NY",2023,4
232,EWR,"Newark, NJ",DAL,"Dallas, TX",2023,1
233,EWR,"Newark, NJ",DTW,"Detroit, MI",2023,2
234,EWR,"Newark, NJ",PHL,"Philadelphia, PA",2023,2
235,EWR,"Newark, NJ",YOW,"Ottawa, Canada",2023,3
236,EWR,"Newark, NJ",YOW,"Ottawa, Canada",2023,3
237,EWR,"Newark, NJ",YUL,"Montreal, Canada",2023,1
238,EWR,"Newark, NJ",YUL,"Montreal, Canada",2023,3
239,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,1
240,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,2
241,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,2
242,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,3
243,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,4
244,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,4
245,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,5
246,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,6
247,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,7
248,EWR,"Newark, NJ",YVR,"Vancouver, Canada",2023,8
249,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,1
250,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,2
251,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,3
252,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,4
253,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,5
254,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,6
255,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,7
256,EWR,"Newark, NJ",YYC,"Calgary, Canada",2023,8
257,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,2
258,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,3
259,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,3
260,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,3
261,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,3
262,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,4
263,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,4
264,EWR,"Newark, NJ",YYZ,"Toronto, Canada",2023,7
265,FLL,"Fort Lauderdale, FL",BUF,"Buffalo, NY",2023,2
266,FLL,"Fort Lauderdale, FL",DTW,"Detroit, MI",2023,4
267,FLL,"Fort Lauderdale, FL",RDU,"Raleigh/Durham, NC",2023,1
268,FLL,"Fort Lauderdale, FL",RDU,"Raleigh/Durham, NC",2023,3
269,FLL,"Fort Lauderdale, FL",TPA,"Tampa, FL",2023,3
270,FLL,"Fort Lauderdale, FL",TPA,"Tampa, FL",2023,3
271,FLL,"Fort Lauderdale, FL",TPA,"Tampa, FL",2023,4
272,FLL,"Fort Lauderdale, FL",YOW,"Ottawa, Canada",2023,4
273,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,1
274,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,1
275,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,1
276,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,1
277,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,1
278,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,2
279,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,2
280,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,2
281,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,2
282,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,2
283,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,3
284,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,3
285,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,3
286,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,3
287,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,3
288,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,4
289,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,4
290,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,4
291,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,4
292,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2023,6
293,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,1
294,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,1
295,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,1
296,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
297,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
298,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
299,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
300,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
301,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,2
302,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,3
303,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,3
304,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,3
305,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,3
306,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,3
307,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,4
308,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,4
309,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,4
310,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,4
311,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,4
312,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,5
313,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,5
314,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,5
315,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,5
316,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,5
317,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,6
318,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2023,8
319,FRG,"East Farmingdale, NY",BUF,"Buffalo, NY",2023,3
320,FRG,"East Farmingdale, NY",FLL,"Fort Lauderdale, FL",2023,3
321,FRG,"East Farmingdale, NY",YOW,"Ottawa, Canada",2023,2
322,FRG,"East Farmingdale, NY",YUL,"Montreal, Canada",2023,4
323,HNL,"Honolulu, HI",BNE,"Brisbane, Australia",2023,1
324,HNL,"Honolulu, HI",SYD,"Sydney, Australia",2023,5
325,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,1
326,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,2
327,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,3
328,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,4
329,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,4
330,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,5
331,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,6
332,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,7
333,HNL,"Honolulu, HI",YVR,"Vancouver, Canada",2023,8
334,HNL,"Honolulu, HI",YYZ,"Toronto, Canada",2023,1
335,HNL,"Honolulu, HI",YYZ,"Toronto, Canada",2023,2
336,HNL,"Honolulu, HI",YYZ,"Toronto, Canada",2023,3
337,HNL,"Honolulu, HI",YYZ,"Toronto, Canada",2023,4
338,HOU,"Houston, TX",IAH,"Houston, TX",2023,3
339,IAD,"Washington, DC",BNA,"Nashville, TN",2023,1
340,IAD,"Washington, DC",BUF,"Buffalo, NY",2023,1
341,IAD,"Washington, DC",MIA,"Miami, FL",2023,3
342,IAD,"Washington, DC",PHL,"Philadelphia, PA",2023,3
343,IAD,"Washington, DC",YVR,"Vancouver, Canada",2023,6
344,IAD,"Washington, DC",YVR,"Vancouver, Canada",2023,7
345,IAD,"Washington, DC",YVR,"Vancouver, Canada",2023,8
346,IAD,"Washington, DC",YYZ,"Toronto, Canada",2023,6
347,IAD,"Washington, DC",YYZ,"Toronto, Canada",2023,7
348,IAH,"Houston, TX",DFW,"Dallas/Fort Worth, TX",2023,6
349,IAH,"Houston, TX",EWR,"Newark, NJ",2023,4
350,IAH,"Houston, TX",YUL,"Montreal, Canada",2023,7
351,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,1
352,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,1
353,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,1
354,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,2
355,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,2
356,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,3
357,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,4
358,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,5
359,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,6
360,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,7
361,IAH,"Houston, TX",YVR,"Vancouver, Canada",2023,8
362,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,1
363,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,2
364,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,3
365,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,4
366,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,5
367,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,6
368,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,6
369,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,7
370,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,7
371,IAH,"Houston, TX",YYZ,"Toronto, Canada",2023,8
372,JFK,"New York, NY",DTW,"Detroit, MI",2023,2
373,JFK,"New York, NY",LGG,"Liege, Belgium",2023,4
374,JFK,"New York, NY",LGG,"Liege, Belgium",2023,6
375,JFK,"New York, NY",YWG,"Winnipeg, Canada",2023,2
376,JFK,"New York, NY",YYT,"St. John's, Canada",2023,6
377,JFK,"New York, NY",YYZ,"Toronto, Canada",2023,6
378,KOA,"Kona, HI",YVR,"Vancouver, Canada",2023,1
379,KOA,"Kona, HI",YVR,"Vancouver, Canada",2023,2
380,KOA,"Kona, HI",YVR,"Vancouver, Canada",2023,3
381,LAS,"Las Vegas, NV",BFI,"Seattle, WA",2023,4
382,LAS,"Las Vegas, NV",DAL,"Dallas, TX",2023,2
383,LAS,"Las Vegas, NV",DAL,"Dallas, TX",2023,5
384,LAS,"Las Vegas, NV",DEN,"Denver, CO",2023,2
385,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",2023,1
386,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",2023,2
387,LAS,"Las Vegas, NV",SJC,"San Jose, CA",2023,1
388,LAS,"Las Vegas, NV",YEG,"Edmonton, Canada",2023,1
389,LAS,"Las Vegas, NV",YEG,"Edmonton, Canada",2023,3
