PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
8642,EWR,"Newark, NJ",CDG,"Paris, France",2018,1
8643,EWR,"Newark, NJ",CDG,"Paris, France",2018,2
8644,EWR,"Newark, NJ",CDG,"Paris, France",2018,3
8645,EWR,"Newark, NJ",CDG,"Paris, France",2018,4
8646,EWR,"Newark, NJ",CDG,"Paris, France",2018,5
8647,EWR,"Newark, NJ",CDG,"Paris, France",2018,6
8648,EWR,"Newark, NJ",CDG,"Paris, France",2018,6
8649,EWR,"Newark, NJ",CDG,"Paris, France",2018,7
8650,EWR,"Newark, NJ",CMH,"Columbus, OH",2018,2
8651,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,1
8652,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,1
8653,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,1
8654,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,2
8655,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,2
8656,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,3
8657,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,3
8658,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,3
8659,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,4
8660,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,4
8661,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,5
8662,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,5
8663,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,6
8664,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,6
8665,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,7
8666,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,7
8667,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,8
8668,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,8
8669,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,9
8670,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,9
8671,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,10
8672,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,10
8673,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,11
8674,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,12
8675,EWR,"Newark, NJ",CPH,"Copenhagen, Denmark",2018,12
8676,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,2
8677,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,4
8678,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,5
8679,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,6
8680,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,7
8681,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,8
8682,EWR,"Newark, NJ",CUN,"Cancun, Mexico",2018,12
8683,EWR,"Newark, NJ",DCA,"Washington, DC",2018,1
8684,EWR,"Newark, NJ",DEN,"Denver, CO",2018,6
8685,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,1
8686,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,2
8687,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,3
8688,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,4
8689,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,5
8690,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,6
8691,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,7
8692,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,8
8693,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,9
8694,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,10
8695,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,11
8696,EWR,"Newark, NJ",DUB,"Dublin, Ireland",2018,12
8697,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,1
8698,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,2
8699,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,3
8700,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,4
8701,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,5
8702,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,6
8703,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,7
8704,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,8
8705,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,9
8706,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,10
8707,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,11
8708,EWR,"Newark, NJ",DUS,"Dusseldorf, Germany",2018,12
8709,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,6
8710,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,7
8711,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,8
8712,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,9
8713,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,10
8714,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,11
8715,EWR,"Newark, NJ",DXB,"Dubai, United Arab Emirates",2018,12
8716,EWR,"Newark, NJ",EMA,"Derby, United Kingdom",2018,10
8717,EWR,"Newark, NJ",EMA,"Derby, United Kingdom",2018,11
8718,EWR,"Newark, NJ",EWR,"Newark, NJ",2018,7
8719,EWR,"Newark, NJ",FAB,"Farnborough, United Kingdom",2018,6
8720,EWR,"Newark, NJ",FAB,"Farnborough, United Kingdom",2018,10
8721,EWR,"Newark, NJ",FAB,"Farnborough, United Kingdom",2018,12
8722,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,1
8723,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,1
8724,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,1
8725,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,2
8726,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,2
8727,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,3
8728,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,3
8729,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,4
8730,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,4
8731,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,5
8732,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,5
8733,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,5
8734,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,6
8735,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,7
8736,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,8
8737,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,9
8738,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,10
8739,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,11
8740,EWR,"Newark, NJ",FCO,"Rome, Italy",2018,12
8741,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",2018,3
8742,EWR,"Newark, NJ",FOK,"Westhampton, NY",2018,6
8743,EWR,"Newark, NJ",FOK,"Westhampton, NY",2018,7
8744,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,1
8745,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,2
8746,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,3
8747,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,4
8748,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,5
8749,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,6
8750,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,6
8751,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,7
8752,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,8
8753,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,9
8754,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,10
8755,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,11
8756,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,12
8757,EWR,"Newark, NJ",FRA,"Frankfurt, Germany",2018,12
8758,EWR,"Newark, NJ",GDL,"Guadalajara, Mexico",2018,3
8759,EWR,"Newark, NJ",GLA,"Glasgow, United Kingdom",2018,6
8760,EWR,"Newark, NJ",GLA,"Glasgow, United Kingdom",2018,10
8761,EWR,"Newark, NJ",GLA,"Glasgow, United Kingdom",2018,11
8762,EWR,"Newark, NJ",GLO,"Gloucester/Cheltenham, United Kingdom",2018,11
8763,EWR,"Newark, NJ",GVA,"Geneva, Switzerland",2018,6
8764,EWR,"Newark, NJ",GVA,"Geneva, Switzerland",2018,11
8765,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,1
8766,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,2
8767,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,3
8768,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,4
8769,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,5
8770,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,6
8771,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,7
8772,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,8
8773,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,9
8774,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,10
8775,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,11
8776,EWR,"Newark, NJ",HKG,"Hong Kong, Hong Kong",2018,12
8777,EWR,"Newark, NJ",JFK,"New York, NY",2018,8
8778,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,1
8779,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,1
8780,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,1
8781,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,2
8782,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,2
8783,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,2
8784,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,3
8785,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,3
8786,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,3
8787,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,4
8788,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,4
8789,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,4
8790,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,4
8791,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,4
8792,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,5
8793,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,5
8794,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,5
8795,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,5
8796,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,6
8797,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,6
8798,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,6
8799,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,7
8800,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,7
8801,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,7
8802,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,8
8803,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,8
8804,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,8
8805,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,9
8806,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,9
8807,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,9
8808,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,10
8809,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,10
8810,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,10
8811,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,11
8812,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,11
8813,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,11
8814,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,12
8815,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,12
8816,EWR,"Newark, NJ",KEF,"Keflavik/Reykjavik, Iceland",2018,12
8817,EWR,"Newark, NJ",LAS,"Las Vegas, NV",2018,5
8818,EWR,"Newark, NJ",LBA,"Leeds/Bradford, United Kingdom",2018,1
8819,EWR,"Newark, NJ",LBA,"Leeds/Bradford, United Kingdom",2018,10
8820,EWR,"Newark, NJ",LBA,"Leeds/Bradford, United Kingdom",2018,11
8821,EWR,"Newark, NJ",LBA,"Leeds/Bradford, United Kingdom",2018,12
8822,EWR,"Newark, NJ",LBG,"Paris, France",2018,1
8823,EWR,"Newark, NJ",LBG,"Paris, France",2018,2
8824,EWR,"Newark, NJ",LBG,"Paris, France",2018,5
8825,EWR,"Newark, NJ",LBG,"Paris, France",2018,12
8826,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8827,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8828,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8829,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8830,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8831,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8832,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,1
8833,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8834,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8835,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8836,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8837,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8838,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,2
8839,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8840,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8841,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8842,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8843,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8844,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,3
8845,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,4
8846,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,4
8847,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,4
8848,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,4
8849,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,4
8850,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,5
8851,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,5
8852,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,5
8853,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,5
8854,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,5
8855,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8856,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8857,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8858,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8859,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8860,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,6
8861,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8862,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8863,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8864,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8865,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8866,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8867,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,7
8868,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,8
8869,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,8
8870,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,8
8871,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,8
8872,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,9
8873,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,9
8874,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,9
8875,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,9
8876,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,9
8877,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,10
8878,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,10
8879,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,10
8880,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,10
8881,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,10
8882,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,11
8883,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,11
8884,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,11
8885,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,11
8886,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,12
8887,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,12
8888,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,12
8889,EWR,"Newark, NJ",LHR,"London, United Kingdom",2018,12
8890,EWR,"Newark, NJ",LIN,"Milan, Italy",2018,7
8891,EWR,"Newark, NJ",LIN,"Milan, Italy",2018,10
8892,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,1
8893,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,1
8894,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,2
8895,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,2
8896,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,3
8897,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,3
8898,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,4
8899,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,4
8900,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,5
8901,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,5
8902,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,6
8903,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,6
8904,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,7
8905,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,7
8906,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,7
8907,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,8
8908,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,8
8909,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,9
8910,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,9
8911,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,10
8912,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,11
8913,EWR,"Newark, NJ",LIS,"Lisbon, Portugal",2018,12
8914,EWR,"Newark, NJ",LTN,"London, United Kingdom",2018,4
8915,EWR,"Newark, NJ",LTN,"London, United Kingdom",2018,5
8916,EWR,"Newark, NJ",LTN,"London, United Kingdom",2018,5
8917,EWR,"Newark, NJ",LTN,"London, United Kingdom",2018,6
8918,EWR,"Newark, NJ",MAD,"Madrid, Spain",2018,6
8919,EWR,"Newark, NJ",MAD,"Madrid, Spain",2018,8
8920,EWR,"Newark, NJ",MAD,"Madrid, Spain",2018,10
8921,EWR,"Newark, NJ",MAN,"Manchester, United Kingdom",2018,1
8922,EWR,"Newark, NJ",MAN,"Manchester, United Kingdom",2018,10
8923,EWR,"Newark, NJ",MAN,"Manchester, United Kingdom",2018,10
8924,EWR,"Newark, NJ",MAN,"Manchester, United Kingdom",2018,11
8925,EWR,"Newark, NJ",MAN,"Manchester, United Kingdom",2018,12
8926,EWR,"Newark, NJ",MDT,"Harrisburg, PA",2018,10
8927,EWR,"Newark, NJ",MIA,"Miami, FL",2018,4
8928,EWR,"Newark, NJ",MIA,"Miami, FL",2018,5
8929,EWR,"Newark, NJ",MLA,"Malta, Malta",2018,12
8930,EWR,"Newark, NJ",MSP,"Minneapolis, MN",2018,11
8931,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,1
8932,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,1
8933,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,2
8934,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,3
8935,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,3
8936,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,4
8937,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,4
8938,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,5
8939,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,5
8940,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,6
8941,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,6
8942,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,6
8943,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,7
8944,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,8
8945,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,8
8946,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,9
8947,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,10
8948,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,10
8949,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,11
8950,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,11
8951,EWR,"Newark, NJ",MUC,"Munich, Germany",2018,12
8952,EWR,"Newark, NJ",NCE,"Nice, France",2018,1
8953,EWR,"Newark, NJ",NCE,"Nice, France",2018,10
8954,EWR,"Newark, NJ",NCL,"Newcastle, United Kingdom",2018,11
8955,EWR,"Newark, NJ",NCL,"Newcastle, United Kingdom",2018,12
8956,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,1
8957,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,2
8958,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,3
8959,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,4
8960,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,5
8961,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,6
8962,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,7
8963,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,8
8964,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,9
8965,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,10
8966,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,11
8967,EWR,"Newark, NJ",OPO,"Porto, Portugal",2018,12
8968,EWR,"Newark, NJ",ORD,"Chicago, IL",2018,12
8969,EWR,"Newark, NJ",ORY,"Paris, France",2018,1
8970,EWR,"Newark, NJ",ORY,"Paris, France",2018,1
8971,EWR,"Newark, NJ",ORY,"Paris, France",2018,2
8972,EWR,"Newark, NJ",ORY,"Paris, France",2018,2
8973,EWR,"Newark, NJ",ORY,"Paris, France",2018,2
8974,EWR,"Newark, NJ",ORY,"Paris, France",2018,3
8975,EWR,"Newark, NJ",ORY,"Paris, France",2018,3
8976,EWR,"Newark, NJ",ORY,"Paris, France",2018,3
8977,EWR,"Newark, NJ",ORY,"Paris, France",2018,4
8978,EWR,"Newark, NJ",ORY,"Paris, France",2018,4
8979,EWR,"Newark, NJ",ORY,"Paris, France",2018,4
8980,EWR,"Newark, NJ",ORY,"Paris, France",2018,4
8981,EWR,"Newark, NJ",ORY,"Paris, France",2018,4
8982,EWR,"Newark, NJ",ORY,"Paris, France",2018,5
8983,EWR,"Newark, NJ",ORY,"Paris, France",2018,5
8984,EWR,"Newark, NJ",ORY,"Paris, France",2018,5
8985,EWR,"Newark, NJ",ORY,"Paris, France",2018,5
8986,EWR,"Newark, NJ",ORY,"Paris, France",2018,6
8987,EWR,"Newark, NJ",ORY,"Paris, France",2018,6
8988,EWR,"Newark, NJ",ORY,"Paris, France",2018,6
8989,EWR,"Newark, NJ",ORY,"Paris, France",2018,6
8990,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8991,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8992,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8993,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8994,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8995,EWR,"Newark, NJ",ORY,"Paris, France",2018,7
8996,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
8997,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
8998,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
8999,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
9000,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
9001,EWR,"Newark, NJ",ORY,"Paris, France",2018,8
9002,EWR,"Newark, NJ",ORY,"Paris, France",2018,9
9003,EWR,"Newark, NJ",ORY,"Paris, France",2018,9
9004,EWR,"Newark, NJ",ORY,"Paris, France",2018,9
9005,EWR,"Newark, NJ",ORY,"Paris, France",2018,9
9006,EWR,"Newark, NJ",ORY,"Paris, France",2018,10
9007,EWR,"Newark, NJ",ORY,"Paris, France",2018,10
9008,EWR,"Newark, NJ",ORY,"Paris, France",2018,10
9009,EWR,"Newark, NJ",ORY,"Paris, France",2018,10
9010,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9011,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9012,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9013,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9014,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9015,EWR,"Newark, NJ",ORY,"Paris, France",2018,11
9016,EWR,"Newark, NJ",ORY,"Paris, France",2018,12
9017,EWR,"Newark, NJ",ORY,"Paris, France",2018,12
9018,EWR,"Newark, NJ",ORY,"Paris, France",2018,12
9019,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,1
9020,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,2
9021,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,3
9022,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,3
9023,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,4
9024,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,5
9025,EWR,"Newark, NJ",OSL,"Oslo, Norway",2018,6
