PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
7477,FLL,"Fort Lauderdale, FL",YOW,"Ottawa, Canada",2021,12
7478,FLL,"Fort Lauderdale, FL",YOW,"Ottawa, Canada",2021,12
7479,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,9
7480,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,10
7481,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,11
7482,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,11
7483,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,12
7484,FLL,"Fort Lauderdale, FL",YQB,"Quebec, Canada",2021,12
7485,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,1
7486,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,1
7487,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,1
7488,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,1
7489,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,1
7490,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7491,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7492,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7493,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7494,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7495,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,2
7496,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,3
7497,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,3
7498,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,4
7499,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,4
7500,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,5
7501,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,5
7502,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,6
7503,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,6
7504,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,6
7505,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,6
7506,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,7
7507,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,7
7508,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,7
7509,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,7
7510,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,8
7511,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,8
7512,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,8
7513,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,8
7514,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,8
7515,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,9
7516,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,9
7517,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,9
7518,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,10
7519,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,10
7520,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,10
7521,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,10
7522,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,11
7523,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,11
7524,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,11
7525,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,11
7526,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,11
7527,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7528,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7529,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7530,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7531,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7532,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7533,FLL,"Fort Lauderdale, FL",YUL,"Montreal, Canada",2021,12
7534,FLL,"Fort Lauderdale, FL",YYC,"Calgary, Canada",2021,12
7535,FLL,"Fort Lauderdale, FL",YYC,"Calgary, Canada",2021,12
7536,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7537,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7538,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7539,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7540,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7541,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7542,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,1
7543,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,2
7544,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,2
7545,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,2
7546,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,2
7547,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,3
7548,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,3
7549,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,4
7550,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,4
7551,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,5
7552,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,5
7553,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,6
7554,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,6
7555,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,6
7556,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,7
7557,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,7
7558,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,7
7559,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,7
7560,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,8
7561,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,8
7562,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,8
7563,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,8
7564,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7565,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7566,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7567,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7568,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7569,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7570,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,9
7571,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7572,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7573,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7574,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7575,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7576,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7577,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7578,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7579,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7580,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,10
7581,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7582,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7583,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7584,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7585,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7586,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7587,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7588,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7589,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7590,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,11
7591,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7592,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7593,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7594,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7595,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7596,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7597,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7598,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7599,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7600,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7601,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7602,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7603,FLL,"Fort Lauderdale, FL",YYZ,"Toronto, Canada",2021,12
7604,FLR,"Florence, Italy",FOK,"Westhampton, NY",2021,12
7605,FMO,"Greven, Germany",OPF,"Miami, FL",2021,12
7606,FMY,"Fort Myers, FL",YYZ,"Toronto, Canada",2021,6
7607,FNI,"Nimes, France",HPN,"White Plains, NY",2021,6
7608,FNL,"Fort Collins/Loveland, CO",OMA,"Omaha, NE",2021,9
7609,FNL,"Fort Collins/Loveland, CO",YYZ,"Toronto, Canada",2021,8
7610,FNT,"Flint, MI",DTW,"Detroit, MI",2021,11
7611,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,1
7612,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,1
7613,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,1
7614,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,2
7615,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,2
7616,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,2
7617,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,3
7618,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,3
7619,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,3
7620,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,4
7621,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,4
7622,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,5
7623,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,5
7624,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,6
7625,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,6
7626,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,6
7627,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,7
7628,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,7
7629,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,7
7630,FOC,"Fuzhou, China",LAX,"Los Angeles, CA",2021,10
7631,FOE,"Topeka, KS",ACT,"Waco, TX",2021,1
7632,FOE,"Topeka, KS",ACT,"Waco, TX",2021,2
7633,FOK,"Westhampton, NY",CPH,"Copenhagen, Denmark",2021,6
7634,FOK,"Westhampton, NY",EDI,"Edinburgh, United Kingdom",2021,8
7635,FOK,"Westhampton, NY",FAB,"Farnborough, United Kingdom",2021,8
7636,FOK,"Westhampton, NY",FAB,"Farnborough, United Kingdom",2021,11
7637,FOK,"Westhampton, NY",FAB,"Farnborough, United Kingdom",2021,12
7638,FOK,"Westhampton, NY",FLR,"Florence, Italy",2021,6
7639,FOK,"Westhampton, NY",FLR,"Florence, Italy",2021,9
7640,FOK,"Westhampton, NY",FLR,"Florence, Italy",2021,11
7641,FOK,"Westhampton, NY",HYA,"Hyannis, MA",2021,8
7642,FOK,"Westhampton, NY",JMK,"Mikonos Island, Greece",2021,7
7643,FOK,"Westhampton, NY",LBG,"Paris, France",2021,12
7644,FOK,"Westhampton, NY",LTN,"London, United Kingdom",2021,6
7645,FOK,"Westhampton, NY",LTN,"London, United Kingdom",2021,9
7646,FOK,"Westhampton, NY",MAN,"Manchester, United Kingdom",2021,9
7647,FOK,"Westhampton, NY",MEM,"Memphis, TN",2021,9
7648,FOK,"Westhampton, NY",MHH,"Marsh Harbour, The Bahamas",2021,5
7649,FOK,"Westhampton, NY",MIA,"Miami, FL",2021,11
7650,FOK,"Westhampton, NY",MXP,"Milan, Italy",2021,11
7651,FOK,"Westhampton, NY",NAS,"Nassau, The Bahamas",2021,6
7652,FOK,"Westhampton, NY",NCE,"Nice, France",2021,6
7653,FOK,"Westhampton, NY",NCE,"Nice, France",2021,8
7654,FOK,"Westhampton, NY",OLB,"Olbia, Italy",2021,8
7655,FOK,"Westhampton, NY",OXF,"Oxford, United Kingdom",2021,6
7656,FOK,"Westhampton, NY",PMF,"Parma, Italy",2021,10
7657,FOK,"Westhampton, NY",RHO,"Rhodes, Greece",2021,9
7658,FOK,"Westhampton, NY",STN,"London, United Kingdom",2021,8
7659,FOK,"Westhampton, NY",TEB,"Teterboro, NJ",2021,8
7660,FOK,"Westhampton, NY",TEB,"Teterboro, NJ",2021,8
7661,FOK,"Westhampton, NY",TEB,"Teterboro, NJ",2021,10
7662,FOK,"Westhampton, NY",VKO,"Moscow, Russia",2021,7
7663,FOK,"Westhampton, NY",XRY,"Jerez de la Frontera, Spain",2021,8
7664,FOK,"Westhampton, NY",YVR,"Vancouver, Canada",2021,7
7665,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,6
7666,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,6
7667,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,7
7668,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,8
7669,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,8
7670,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,9
7671,FOK,"Westhampton, NY",YYZ,"Toronto, Canada",2021,10
7672,FOK,"Westhampton, NY",ZRH,"Zurich, Switzerland",2021,2
7673,FOK,"Westhampton, NY",ZRH,"Zurich, Switzerland",2021,6
7674,FOK,"Westhampton, NY",ZRH,"Zurich, Switzerland",2021,8
7675,FPO,"Freeport, The Bahamas",FLL,"Fort Lauderdale, FL",2021,11
7676,FPR,"Fort Pierce, FL",LIR,"Liberia, Costa Rica",2021,2
7677,FPR,"Fort Pierce, FL",YYZ,"Toronto, Canada",2021,5
7678,FPR,"Fort Pierce, FL",YYZ,"Toronto, Canada",2021,11
7679,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,1
7680,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,1
7681,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,1
7682,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,1
7683,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,2
7684,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,2
7685,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,2
7686,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,2
7687,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,2
7688,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7689,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7690,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7691,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7692,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7693,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,3
7694,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,4
7695,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,4
7696,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,4
7697,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,4
7698,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,4
7699,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7700,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7701,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7702,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7703,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7704,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,5
7705,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,6
7706,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,6
7707,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,6
7708,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,6
7709,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,7
7710,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,7
7711,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,7
7712,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,7
7713,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,7
7714,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7715,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7716,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7717,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7718,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7719,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7720,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7721,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,8
7722,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7723,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7724,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7725,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7726,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7727,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,9
7728,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,10
7729,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,10
7730,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,10
7731,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,10
7732,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,10
7733,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,11
7734,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,11
7735,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,11
7736,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,11
7737,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7738,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7739,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7740,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7741,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7742,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7743,FRA,"Frankfurt, Germany",ATL,"Atlanta, GA",2021,12
7744,FRA,"Frankfurt, Germany",AUS,"Austin, TX",2021,6
7745,FRA,"Frankfurt, Germany",AUS,"Austin, TX",2021,8
7746,FRA,"Frankfurt, Germany",BCT,"Boca Raton, FL",2021,11
7747,FRA,"Frankfurt, Germany",BDL,"Hartford, CT",2021,10
7748,FRA,"Frankfurt, Germany",BGR,"Bangor, ME",2021,10
7749,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,1
7750,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,1
7751,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,2
7752,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,2
7753,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,3
7754,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,4
7755,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,4
7756,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,5
7757,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,6
7758,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,6
7759,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,7
7760,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,8
7761,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,8
7762,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,9
7763,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,9
7764,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,10
7765,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,10
7766,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,11
7767,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,11
7768,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,12
7769,FRA,"Frankfurt, Germany",BOS,"Boston, MA",2021,12
7770,FRA,"Frankfurt, Germany",BWI,"Baltimore, MD",2021,8
7771,FRA,"Frankfurt, Germany",CVG,"Cincinnati, OH",2021,2
7772,FRA,"Frankfurt, Germany",CVG,"Cincinnati, OH",2021,6
7773,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,1
7774,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,2
7775,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,3
7776,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,4
7777,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,5
7778,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,6
7779,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,7
7780,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,8
7781,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,9
7782,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,10
7783,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,10
7784,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,11
7785,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,11
7786,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,11
7787,FRA,"Frankfurt, Germany",DEN,"Denver, CO",2021,12
7788,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,5
7789,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,6
7790,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,7
7791,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,7
7792,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,7
7793,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,8
7794,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,9
7795,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,10
7796,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,10
7797,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,11
7798,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,12
7799,FRA,"Frankfurt, Germany",DFW,"Dallas/Fort Worth, TX",2021,12
7800,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,6
7801,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,7
7802,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,7
7803,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,8
7804,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,8
7805,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,9
7806,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,9
7807,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,9
7808,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,10
7809,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,10
7810,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,11
7811,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,11
7812,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,12
7813,FRA,"Frankfurt, Germany",DTW,"Detroit, MI",2021,12
7814,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,1
7815,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,2
7816,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,2
7817,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,3
7818,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,4
7819,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,4
7820,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,5
7821,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,6
7822,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,6
7823,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,7
7824,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,7
7825,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,8
7826,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,9
7827,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,10
7828,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,11
7829,FRA,"Frankfurt, Germany",EWR,"Newark, NJ",2021,12
7830,FRA,"Frankfurt, Germany",FAR,"Fargo, ND",2021,6
7831,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,2
7832,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,6
7833,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,8
7834,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,8
7835,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,9
7836,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,9
7837,FRA,"Frankfurt, Germany",GSP,"Greer, SC",2021,10
