PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
49,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,7
50,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,7
51,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,7
52,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,8
53,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,8
54,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,8
55,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,9
56,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,10
57,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2019,12
58,ACY,"Atlantic City, NJ",ACY,"Atlantic City, NJ",2019,11
59,ACY,"Atlantic City, NJ",DUB,"Dublin, Ireland",2019,10
60,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2019,8
61,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2019,11
62,ADB,"Izmir, Turkey",EWR,"Newark, NJ",2019,7
63,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,1
64,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,2
65,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,3
66,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,4
67,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,5
68,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,6
69,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,7
70,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,8
71,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,9
72,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,10
73,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,11
74,ADD,"Addis Ababa, Ethiopia",EWR,"Newark, NJ",2019,12
75,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,1
76,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,2
77,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,3
78,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,4
79,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,5
80,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,6
81,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,7
82,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,8
83,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,9
84,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,10
85,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,11
86,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2019,12
87,ADD,"Addis Ababa, Ethiopia",IAH,"Houston, TX",2019,12
88,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,7
89,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,8
90,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,9
91,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,10
92,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,11
93,ADD,"Addis Ababa, Ethiopia",JFK,"New York, NY",2019,12
94,ADD,"Addis Ababa, Ethiopia",LAX,"Los Angeles, CA",2019,1
95,ADD,"Addis Ababa, Ethiopia",LAX,"Los Angeles, CA",2019,2
96,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,1
97,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,2
98,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,3
99,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,4
100,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,5
101,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,6
102,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,7
103,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,8
104,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,9
105,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,10
106,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,11
107,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2019,12
108,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,1
109,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,2
110,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,3
111,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,5
112,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,6
113,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,7
114,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2019,10
115,ADQ,"Kodiak, AK",YVR,"Vancouver, Canada",2019,6
116,ADS,"Dallas, TX",GRU,"Sao Paulo, Brazil",2019,3
117,ADS,"Dallas, TX",YYZ,"Toronto, Canada",2019,11
118,ADW,"Camp Springs, MD",TLV,"Tel Aviv, Israel",2019,3
119,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,1
120,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,2
121,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,2
122,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,2
123,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,3
124,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,10
125,AEX,"Alexandria, LA",ATL,"Atlanta, GA",2019,10
126,AEX,"Alexandria, LA",CVG,"Cincinnati, OH",2019,3
127,AEX,"Alexandria, LA",DQK,"Fort Drum, NY",2019,10
128,AEX,"Alexandria, LA",DQK,"Fort Drum, NY",2019,11
129,AEX,"Alexandria, LA",DTW,"Detroit, MI",2019,10
130,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,2
131,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,2
132,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,2
133,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,2
134,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,2
135,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,3
136,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,3
137,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,3
138,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,3
139,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,4
140,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,4
141,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2019,4
142,AEX,"Alexandria, LA",JFK,"New York, NY",2019,2
143,AEX,"Alexandria, LA",JFK,"New York, NY",2019,3
144,AEX,"Alexandria, LA",JFK,"New York, NY",2019,10
145,AEX,"Alexandria, LA",TCM,"Tacoma, WA",2019,10
146,AFW,"Dallas/Fort Worth, TX",HNL,"Honolulu, HI",2019,2
147,AFW,"Dallas/Fort Worth, TX",XCR,"Chalons-En-Champagne, France",2019,9
148,AGC,"Pittsburgh, PA",HHH,"Hilton Head, SC",2019,4
149,AGH,"Angelholm/Helsingborg, Sweden",BED,"Bedford, MA",2019,7
150,AGH,"Angelholm/Helsingborg, Sweden",TEB,"Teterboro, NJ",2019,5
151,AGP,"Malaga, Spain",BED,"Bedford, MA",2019,4
152,AGP,"Malaga, Spain",BGR,"Bangor, ME",2019,5
153,AGP,"Malaga, Spain",TEB,"Teterboro, NJ",2019,8
154,AGS,"Augusta, GA",FAB,"Farnborough, United Kingdom",2019,4
155,AGS,"Augusta, GA",YYZ,"Toronto, Canada",2019,4
156,AGS,"Augusta, GA",YYZ,"Toronto, Canada",2019,4
157,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,1
158,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,1
159,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,2
160,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,2
161,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,2
162,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,3
163,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,3
164,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,4
165,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,4
166,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,5
167,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,5
168,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,6
169,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,6
170,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,7
171,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,7
172,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,8
173,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,8
174,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,9
175,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,9
176,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,10
177,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,10
178,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,11
179,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,11
180,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,11
181,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,12
182,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2019,12
183,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,6
184,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,7
185,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,8
186,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,8
187,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,9
188,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,9
189,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,9
190,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,10
191,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,10
192,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,10
193,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,11
194,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,12
195,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2019,12
196,AIA,"Alliance, NE",CDR,"Chadron, NE",2019,5
197,AID,"Anderson, IN",AEP,"Buenos Aires, Argentina",2019,6
198,AIK,"Aiken, SC",YYZ,"Toronto, Canada",2019,4
199,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,1
200,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,2
201,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,3
202,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,4
203,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,4
204,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,5
205,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,6
206,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,7
207,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,8
208,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,9
209,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,10
210,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,10
211,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,11
212,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2019,12
213,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,1
214,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,1
215,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,2
216,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,2
217,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,3
218,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,3
219,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,4
220,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,4
221,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,5
222,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,5
223,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,6
224,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,6
225,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,7
226,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,7
227,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,8
228,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,8
229,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,9
230,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,9
231,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,10
232,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,10
233,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,11
234,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,11
235,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,12
236,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2019,12
237,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,1
238,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,1
239,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,2
240,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,3
241,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,3
242,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,4
243,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,4
244,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,5
245,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,5
246,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,6
247,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,6
248,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,7
249,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,7
250,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,8
251,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,9
252,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,9
253,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,10
254,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,10
255,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,11
256,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,11
257,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,12
258,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2019,12
259,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,1
260,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,2
261,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,3
262,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,4
263,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,5
264,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,7
265,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,8
266,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,9
267,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,10
268,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,11
269,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2019,12
270,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,1
271,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,1
272,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,2
273,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,2
274,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,3
275,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,3
276,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,4
277,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,4
278,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,5
279,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,5
280,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,6
281,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,6
282,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,7
283,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,7
284,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,8
285,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,9
286,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,10
287,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,10
288,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,11
289,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,11
290,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,12
291,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2019,12
292,AKN,"King Salmon, AK",AKN,"King Salmon, AK",2019,11
293,AKN,"King Salmon, AK",AKN,"King Salmon, AK",2019,12
294,AKN,"King Salmon, AK",DLG,"Dillingham, AK",2019,10
295,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,1
296,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,2
297,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,3
298,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,5
299,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,6
300,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,7
301,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,8
302,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,9
303,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2019,10
304,AL7,"Jasper, AL",STF,"Starkville, MS",2019,1
305,AL7,"Jasper, AL",STF,"Starkville, MS",2019,4
306,ALB,"Albany, NY",ACY,"Atlantic City, NJ",2019,11
307,ALB,"Albany, NY",ALB,"Albany, NY",2019,11
308,ALB,"Albany, NY",LEB,"Lebanon-Hanover, NH",2019,10
309,ALB,"Albany, NY",PSA,"Pisa, Italy",2019,8
310,ALB,"Albany, NY",TEB,"Teterboro, NJ",2019,4
311,ALB,"Albany, NY",TPA,"Tampa, FL",2019,3
312,ALB,"Albany, NY",YUL,"Montreal, Canada",2019,10
313,ALB,"Albany, NY",YYZ,"Toronto, Canada",2019,1
314,ALB,"Albany, NY",YYZ,"Toronto, Canada",2019,4
315,ALB,"Albany, NY",YYZ,"Toronto, Canada",2019,7
316,ALS,"Alamosa, CO",ALS,"Alamosa, CO",2019,1
317,ALS,"Alamosa, CO",ALS,"Alamosa, CO",2019,5
318,AMA,"Amarillo, TX",BVB,"Boa Vista, Brazil",2019,1
319,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,1
320,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,6
321,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,7
322,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,8
323,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,9
324,AMM,"Amman, Jordan",DTW,"Detroit, MI",2019,12
325,AMM,"Amman, Jordan",JFK,"New York, NY",2019,1
326,AMM,"Amman, Jordan",JFK,"New York, NY",2019,1
327,AMM,"Amman, Jordan",JFK,"New York, NY",2019,2
328,AMM,"Amman, Jordan",JFK,"New York, NY",2019,2
329,AMM,"Amman, Jordan",JFK,"New York, NY",2019,3
330,AMM,"Amman, Jordan",JFK,"New York, NY",2019,3
331,AMM,"Amman, Jordan",JFK,"New York, NY",2019,4
332,AMM,"Amman, Jordan",JFK,"New York, NY",2019,4
333,AMM,"Amman, Jordan",JFK,"New York, NY",2019,5
334,AMM,"Amman, Jordan",JFK,"New York, NY",2019,5
335,AMM,"Amman, Jordan",JFK,"New York, NY",2019,6
336,AMM,"Amman, Jordan",JFK,"New York, NY",2019,6
337,AMM,"Amman, Jordan",JFK,"New York, NY",2019,7
338,AMM,"Amman, Jordan",JFK,"New York, NY",2019,7
339,AMM,"Amman, Jordan",JFK,"New York, NY",2019,8
340,AMM,"Amman, Jordan",JFK,"New York, NY",2019,8
341,AMM,"Amman, Jordan",JFK,"New York, NY",2019,9
342,AMM,"Amman, Jordan",JFK,"New York, NY",2019,9
343,AMM,"Amman, Jordan",JFK,"New York, NY",2019,10
344,AMM,"Amman, Jordan",JFK,"New York, NY",2019,10
345,AMM,"Amman, Jordan",JFK,"New York, NY",2019,11
346,AMM,"Amman, Jordan",JFK,"New York, NY",2019,12
347,AMM,"Amman, Jordan",JFK,"New York, NY",2019,12
348,AMM,"Amman, Jordan",LAX,"Los Angeles, CA",2019,12
349,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,1
350,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,2
351,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,3
352,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,4
353,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,5
354,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,6
355,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,7
356,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,8
357,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,9
358,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,10
359,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,11
360,AMM,"Amman, Jordan",ORD,"Chicago, IL",2019,12
361,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,1
362,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,1
363,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,2
364,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,2
365,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,2
366,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,3
367,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,3
368,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,3
369,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,4
370,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,4
371,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,4
372,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,5
373,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,5
374,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,6
375,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,6
376,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,7
377,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,7
378,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,8
379,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2019,8
