PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
1,1B1,"Hudson, NY",YYZ,"Toronto, Canada",2015,7
2,1B1,"Hudson, NY",YYZ,"Toronto, Canada",2015,12
3,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,1
4,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,3
5,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,4
6,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,5
7,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,6
8,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,7
9,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,8
10,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,9
11,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,10
12,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,11
13,ABE,"Allentown/Bethlehem/Easton, PA",ATL,"Atlanta, GA",2015,12
14,ABE,"Allentown/Bethlehem/Easton, PA",MDT,"Harrisburg, PA",2015,5
15,ABE,"Allentown/Bethlehem/Easton, PA",MDT,"Harrisburg, PA",2015,6
16,ABE,"Allentown/Bethlehem/Easton, PA",YUL,"Montreal, Canada",2015,1
17,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,1
18,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,3
19,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,4
20,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,5
21,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,6
22,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,9
23,ABQ,"Albuquerque, NM",ATL,"Atlanta, GA",2015,10
24,ABQ,"Albuquerque, NM",BGR,"Bangor, ME",2015,1
25,ABQ,"Albuquerque, NM",MSP,"Minneapolis, MN",2015,4
26,ABQ,"Albuquerque, NM",PHX,"Phoenix, AZ",2015,12
27,ABQ,"Albuquerque, NM",SEA,"Seattle, WA",2015,8
28,ABQ,"Albuquerque, NM",SEA,"Seattle, WA",2015,9
29,ABQ,"Albuquerque, NM",YYZ,"Toronto, Canada",2015,2
30,ABV,"Abuja, Nigeria",OPF,"Miami, FL",2015,8
31,ACA,"Acapulco, Mexico",JFK,"New York, NY",2015,3
32,ACA,"Acapulco, Mexico",LAX,"Los Angeles, CA",2015,2
33,ACA,"Acapulco, Mexico",LAX,"Los Angeles, CA",2015,3
34,ACA,"Acapulco, Mexico",LAX,"Los Angeles, CA",2015,5
35,ACC,"Accra, Ghana",IAD,"Washington, DC",2015,8
36,ACC,"Accra, Ghana",IAD,"Washington, DC",2015,9
37,ACC,"Accra, Ghana",IAD,"Washington, DC",2015,10
38,ACC,"Accra, Ghana",IAD,"Washington, DC",2015,11
39,ACC,"Accra, Ghana",IAD,"Washington, DC",2015,12
40,ACK,"Nantucket, MA",PVD,"Providence, RI",2015,8
41,ACK,"Nantucket, MA",YUL,"Montreal, Canada",2015,7
42,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2015,5
43,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2015,6
44,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2015,8
45,ACK,"Nantucket, MA",YYZ,"Toronto, Canada",2015,9
46,ACY,"Atlantic City, NJ",BDA,"Hamilton, Bermuda",2015,10
47,ACY,"Atlantic City, NJ",BFS,"Belfast, United Kingdom",2015,8
48,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,5
49,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,5
50,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,6
51,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,6
52,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,7
53,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,7
54,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,8
55,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,8
56,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,8
57,ACY,"Atlantic City, NJ",YYZ,"Toronto, Canada",2015,9
58,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,1
59,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,2
60,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,3
61,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,4
62,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,5
63,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,6
64,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,7
65,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,8
66,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,9
67,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,10
68,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,11
69,ADD,"Addis Ababa, Ethiopia",IAD,"Washington, DC",2015,12
70,ADK,"Adak Island, AK",ANC,"Anchorage, AK",2015,9
71,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,1
72,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,2
73,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,4
74,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,5
75,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,9
76,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,10
77,ADQ,"Kodiak, AK",ILI,"Iliamna, AK",2015,11
78,ADW,"Camp Springs, MD",ATL,"Atlanta, GA",2015,8
79,ADW,"Camp Springs, MD",ATL,"Atlanta, GA",2015,9
80,ADW,"Camp Springs, MD",DTW,"Detroit, MI",2015,4
81,ADW,"Camp Springs, MD",LFI,"Newport News/Hampton, VA",2015,9
82,ADW,"Camp Springs, MD",MCF,"Tampa, FL",2015,4
83,ADW,"Camp Springs, MD",NBW,"Guantanamo, Cuba",2015,9
84,ADW,"Camp Springs, MD",NZY,"San Diego, CA",2015,3
85,ADW,"Camp Springs, MD",TLV,"Tel Aviv, Israel",2015,3
86,ADW,"Camp Springs, MD",TLV,"Tel Aviv, Israel",2015,11
87,AFW,"Dallas/Fort Worth, TX",AFW,"Dallas/Fort Worth, TX",2015,9
88,AFW,"Dallas/Fort Worth, TX",AFW,"Dallas/Fort Worth, TX",2015,12
89,AFW,"Dallas/Fort Worth, TX",PAE,"Everett, WA",2015,3
90,AFW,"Dallas/Fort Worth, TX",PAE,"Everett, WA",2015,4
91,AFW,"Dallas/Fort Worth, TX",PAE,"Everett, WA",2015,6
92,AFW,"Dallas/Fort Worth, TX",PAE,"Everett, WA",2015,9
93,AGP,"Malaga, Spain",JFK,"New York, NY",2015,6
94,AGP,"Malaga, Spain",JFK,"New York, NY",2015,7
95,AGP,"Malaga, Spain",JFK,"New York, NY",2015,8
96,AGP,"Malaga, Spain",JFK,"New York, NY",2015,9
97,AGP,"Malaga, Spain",MIA,"Miami, FL",2015,9
98,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,1
99,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,1
100,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,3
101,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,3
102,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,4
103,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,4
104,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,4
105,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,5
106,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,5
107,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,6
108,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,6
109,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,7
110,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,8
111,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,9
112,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,10
113,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,11
114,AGS,"Augusta, GA",ATL,"Atlanta, GA",2015,12
115,AGS,"Augusta, GA",YYZ,"Toronto, Canada",2015,4
116,AGS,"Augusta, GA",YYZ,"Toronto, Canada",2015,12
117,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,1
118,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,2
119,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,3
120,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,4
121,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,5
122,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,6
123,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,7
124,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,8
125,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,9
126,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,10
127,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,11
128,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,12
129,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2015,12
130,AGU,"Aguascalientes, Mexico",ONT,"Ontario, CA",2015,12
131,AHN,"Athens, GA",ATL,"Atlanta, GA",2015,10
132,AHN,"Athens, GA",BNA,"Nashville, TN",2015,9
133,AHN,"Athens, GA",GSO,"Greensboro/High Point, NC",2015,9
134,AHN,"Athens, GA",SAV,"Savannah, GA",2015,9
135,AHN,"Athens, GA",TYS,"Knoxville, TN",2015,10
136,AHN,"Athens, GA",UST,"St. Augustine, FL",2015,10
137,AIK,"Aiken, SC",ZRH,"Zurich, Switzerland",2015,4
138,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,1
139,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,2
140,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,3
141,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,4
142,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,5
143,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,6
144,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,7
145,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,8
146,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,9
147,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,10
148,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,11
149,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2015,12
150,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2015,12
151,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,1
152,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,1
153,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,2
154,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,2
155,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,3
156,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,3
157,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,4
158,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,4
159,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,5
160,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,5
161,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,6
162,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,6
163,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,7
164,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,7
165,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,8
166,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,8
167,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,9
168,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,9
169,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,10
170,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,10
171,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,11
172,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,11
173,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,11
174,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,12
175,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2015,12
176,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,1
177,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,1
178,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,2
179,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,2
180,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,3
181,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,3
182,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,4
183,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,4
184,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,5
185,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,5
186,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,6
187,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,6
188,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,7
189,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,7
190,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,8
191,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,8
192,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,9
193,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,9
194,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,10
195,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,10
196,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,11
197,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,11
198,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,12
199,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2015,12
200,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2015,2
201,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2015,4
202,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2015,8
203,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2015,9
204,AKN,"King Salmon, AK",PTH,"Port Heiden, AK",2015,11
205,AL3,"Huntsville, AL",DAL,"Dallas, TX",2015,2
206,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,1
207,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,1
208,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,3
209,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,3
210,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,4
211,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,4
212,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,5
213,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,6
214,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,7
215,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,10
216,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,11
217,ALB,"Albany, NY",ATL,"Atlanta, GA",2015,12
218,ALB,"Albany, NY",BDL,"Hartford, CT",2015,1
219,ALB,"Albany, NY",DTW,"Detroit, MI",2015,1
220,ALB,"Albany, NY",DTW,"Detroit, MI",2015,3
221,ALB,"Albany, NY",DTW,"Detroit, MI",2015,3
222,ALB,"Albany, NY",DTW,"Detroit, MI",2015,5
223,ALB,"Albany, NY",DTW,"Detroit, MI",2015,6
224,ALB,"Albany, NY",DTW,"Detroit, MI",2015,7
225,ALB,"Albany, NY",DTW,"Detroit, MI",2015,8
226,ALB,"Albany, NY",DTW,"Detroit, MI",2015,9
227,ALB,"Albany, NY",DTW,"Detroit, MI",2015,9
228,ALB,"Albany, NY",DTW,"Detroit, MI",2015,11
229,ALB,"Albany, NY",DTW,"Detroit, MI",2015,12
230,ALB,"Albany, NY",EWR,"Newark, NJ",2015,10
231,ALB,"Albany, NY",ITH,"Ithaca/Cortland, NY",2015,11
232,ALB,"Albany, NY",JFK,"New York, NY",2015,7
233,ALB,"Albany, NY",MSP,"Minneapolis, MN",2015,9
234,ALB,"Albany, NY",MSP,"Minneapolis, MN",2015,12
235,ALB,"Albany, NY",PHL,"Philadelphia, PA",2015,12
236,ALB,"Albany, NY",PSF,"Pittsfield, MA",2015,1
237,ALB,"Albany, NY",PVD,"Providence, RI",2015,12
238,ALB,"Albany, NY",SFZ,"Smithfield, RI",2015,6
239,ALB,"Albany, NY",YUL,"Montreal, Canada",2015,10
240,AMA,"Amarillo, TX",ABQ,"Albuquerque, NM",2015,2
241,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,1
242,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,2
243,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,3
244,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,4
245,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,5
246,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,6
247,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,7
248,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,8
249,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,9
250,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,10
251,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,11
252,AMM,"Amman, Jordan",DTW,"Detroit, MI",2015,12
253,AMM,"Amman, Jordan",JFK,"New York, NY",2015,1
254,AMM,"Amman, Jordan",JFK,"New York, NY",2015,1
255,AMM,"Amman, Jordan",JFK,"New York, NY",2015,2
256,AMM,"Amman, Jordan",JFK,"New York, NY",2015,3
257,AMM,"Amman, Jordan",JFK,"New York, NY",2015,4
258,AMM,"Amman, Jordan",JFK,"New York, NY",2015,4
259,AMM,"Amman, Jordan",JFK,"New York, NY",2015,4
260,AMM,"Amman, Jordan",JFK,"New York, NY",2015,5
261,AMM,"Amman, Jordan",JFK,"New York, NY",2015,5
262,AMM,"Amman, Jordan",JFK,"New York, NY",2015,6
263,AMM,"Amman, Jordan",JFK,"New York, NY",2015,7
264,AMM,"Amman, Jordan",JFK,"New York, NY",2015,8
265,AMM,"Amman, Jordan",JFK,"New York, NY",2015,8
266,AMM,"Amman, Jordan",JFK,"New York, NY",2015,9
267,AMM,"Amman, Jordan",JFK,"New York, NY",2015,9
268,AMM,"Amman, Jordan",JFK,"New York, NY",2015,10
269,AMM,"Amman, Jordan",JFK,"New York, NY",2015,10
270,AMM,"Amman, Jordan",JFK,"New York, NY",2015,11
271,AMM,"Amman, Jordan",JFK,"New York, NY",2015,11
272,AMM,"Amman, Jordan",JFK,"New York, NY",2015,12
273,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,1
274,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,2
275,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,3
276,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,4
277,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,5
278,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,6
279,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,7
280,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,8
281,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,9
282,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,10
283,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,11
284,AMM,"Amman, Jordan",ORD,"Chicago, IL",2015,12
285,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,1
286,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,1
287,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,1
288,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,1
289,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,1
290,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,2
291,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,2
292,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,2
293,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,3
294,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,3
295,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,3
296,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,3
297,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,4
298,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,4
299,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,4
300,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,5
301,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,5
302,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,5
303,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,6
304,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,6
305,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,7
306,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,7
307,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,8
308,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,9
309,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,9
310,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,10
311,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,10
312,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,10
313,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,11
314,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,11
315,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,11
316,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,11
317,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,12
318,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,12
319,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2015,12
320,AMS,"Amsterdam, Netherlands",BGR,"Bangor, ME",2015,6
321,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,1
322,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,2
323,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,3
324,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,4
325,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,5
326,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,6
327,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,7
328,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,8
329,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,9
330,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,10
331,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,11
332,AMS,"Amsterdam, Netherlands",BQN,"Aguadilla, PR",2015,12
333,AMS,"Amsterdam, Netherlands",BWI,"Baltimore, MD",2015,4
334,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,2
335,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,5
336,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,6
337,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,6
338,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,7
339,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,8
340,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,9
341,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2015,10
342,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,1
343,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,3
344,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,4
345,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,5
346,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,6
347,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,7
348,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,8
349,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,9
350,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,10
351,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,11
352,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,11
353,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2015,12
354,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,1
355,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,1
356,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,2
357,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,2
358,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,3
359,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,3
360,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,4
361,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,4
362,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,5
363,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,5
364,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,6
365,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,6
366,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,7
367,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,7
368,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,8
369,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,8
370,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,9
371,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,9
372,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,10
373,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,10
374,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,11
375,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,11
376,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,12
377,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2015,12
378,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2015,1
