PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
78,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2020,9
79,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2020,10
80,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2020,11
81,ADD,"Addis Ababa, Ethiopia",ORD,"Chicago, IL",2020,12
82,ADS,"Dallas, TX",ADS,"Dallas, TX",2020,12
83,ADW,"Camp Springs, MD",JFK,"New York, NY",2020,11
84,AEX,"Alexandria, LA",AEX,"Alexandria, LA",2020,6
85,AEX,"Alexandria, LA",GTB,"Genting, Malaysia",2020,1
86,AEX,"Alexandria, LA",JFK,"New York, NY",2020,1
87,AEX,"Alexandria, LA",TCM,"Tacoma, WA",2020,2
88,AFW,"Dallas/Fort Worth, TX",AFW,"Dallas/Fort Worth, TX",2020,9
89,AFW,"Dallas/Fort Worth, TX",AFW,"Dallas/Fort Worth, TX",2020,11
90,AFW,"Dallas/Fort Worth, TX",YQX,"Gander, Canada",2020,1
91,AFW,"Dallas/Fort Worth, TX",YYR,"Goose Bay, Canada",2020,12
92,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,1
93,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,1
94,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,1
95,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,2
96,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,2
97,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,2
98,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,3
99,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,3
100,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,3
101,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,8
102,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,8
103,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,9
104,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,9
105,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,10
106,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,10
107,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,11
108,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,12
109,AGU,"Aguascalientes, Mexico",LAX,"Los Angeles, CA",2020,12
110,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,1
111,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,2
112,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,2
113,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,3
114,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,3
115,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,4
116,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,4
117,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,8
118,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,9
119,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,9
120,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,10
121,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,11
122,AGU,"Aguascalientes, Mexico",MDW,"Chicago, IL",2020,12
123,AGU,"Aguascalientes, Mexico",ORD,"Chicago, IL",2020,3
124,AGU,"Aguascalientes, Mexico",ORD,"Chicago, IL",2020,3
125,AKJ,"Asahikawa, Japan",DEN,"Denver, CO",2020,2
126,AKL,"Auckland, New Zealand",BFI,"Seattle, WA",2020,6
127,AKL,"Auckland, New Zealand",BJC,"Broomfield, CO",2020,4
128,AKL,"Auckland, New Zealand",BJC,"Broomfield, CO",2020,8
129,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2020,1
130,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2020,1
131,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2020,2
132,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2020,3
133,AKL,"Auckland, New Zealand",HNL,"Honolulu, HI",2020,3
134,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,1
135,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,1
136,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,2
137,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,2
138,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,3
139,AKL,"Auckland, New Zealand",IAH,"Houston, TX",2020,3
140,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,1
141,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,1
142,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,2
143,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,2
144,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,3
145,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,3
146,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,3
147,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,4
148,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,4
149,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,4
150,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,5
151,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,5
152,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,6
153,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,6
154,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,7
155,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,8
156,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,9
157,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,10
158,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,10
159,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,10
160,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,11
161,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,11
162,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,11
163,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,11
164,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,12
165,AKL,"Auckland, New Zealand",LAX,"Los Angeles, CA",2020,12
166,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2020,1
167,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2020,2
168,AKL,"Auckland, New Zealand",ORD,"Chicago, IL",2020,3
169,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,1
170,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,1
171,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,2
172,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,3
173,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,3
174,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,7
175,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,8
176,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,9
177,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,10
178,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,10
179,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,11
180,AKL,"Auckland, New Zealand",SFO,"San Francisco, CA",2020,12
181,ALB,"Albany, NY",STN,"London, United Kingdom",2020,9
182,ALB,"Albany, NY",TEB,"Teterboro, NJ",2020,9
183,ALB,"Albany, NY",TPA,"Tampa, FL",2020,5
184,ALB,"Albany, NY",VKO,"Moscow, Russia",2020,2
185,ALB,"Albany, NY",YYZ,"Toronto, Canada",2020,8
186,AMA,"Amarillo, TX",HOU,"Houston, TX",2020,5
187,AMM,"Amman, Jordan",DTW,"Detroit, MI",2020,1
188,AMM,"Amman, Jordan",DTW,"Detroit, MI",2020,2
189,AMM,"Amman, Jordan",DTW,"Detroit, MI",2020,3
190,AMM,"Amman, Jordan",JFK,"New York, NY",2020,1
191,AMM,"Amman, Jordan",JFK,"New York, NY",2020,2
192,AMM,"Amman, Jordan",JFK,"New York, NY",2020,3
193,AMM,"Amman, Jordan",JFK,"New York, NY",2020,3
194,AMM,"Amman, Jordan",JFK,"New York, NY",2020,5
195,AMM,"Amman, Jordan",JFK,"New York, NY",2020,6
196,AMM,"Amman, Jordan",JFK,"New York, NY",2020,6
197,AMM,"Amman, Jordan",JFK,"New York, NY",2020,7
198,AMM,"Amman, Jordan",JFK,"New York, NY",2020,8
199,AMM,"Amman, Jordan",JFK,"New York, NY",2020,9
200,AMM,"Amman, Jordan",JFK,"New York, NY",2020,10
201,AMM,"Amman, Jordan",JFK,"New York, NY",2020,11
202,AMM,"Amman, Jordan",JFK,"New York, NY",2020,12
203,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,1
204,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,2
205,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,3
206,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,5
207,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,6
208,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,7
209,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,8
210,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,9
211,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,10
212,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,11
213,AMM,"Amman, Jordan",ORD,"Chicago, IL",2020,12
214,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,1
215,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,1
216,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,1
217,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,1
218,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,2
219,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,2
220,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,2
221,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,2
222,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,3
223,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,3
224,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,3
225,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,3
226,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,4
227,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,4
228,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,4
229,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,4
230,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,5
231,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,5
232,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,5
233,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,6
234,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,6
235,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,6
236,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,7
237,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,7
238,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,7
239,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,8
240,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,9
241,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,9
242,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,9
243,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,10
244,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,10
245,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,11
246,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,11
247,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,11
248,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,12
249,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,12
250,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,12
251,AMS,"Amsterdam, Netherlands",ATL,"Atlanta, GA",2020,12
252,AMS,"Amsterdam, Netherlands",BGR,"Bangor, ME",2020,12
253,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,1
254,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,1
255,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,2
256,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,2
257,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,3
258,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,5
259,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,6
260,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,7
261,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,7
262,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,8
263,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,8
264,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,8
265,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,9
266,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,9
267,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,10
268,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,10
269,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,12
270,AMS,"Amsterdam, Netherlands",BOS,"Boston, MA",2020,12
271,AMS,"Amsterdam, Netherlands",DFW,"Dallas/Fort Worth, TX",2020,12
272,AMS,"Amsterdam, Netherlands",DTW,"Detroit, MI",2020,3
273,AMS,"Amsterdam, Netherlands",FOK,"Westhampton, NY",2020,10
274,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,1
275,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,1
276,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,2
277,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,2
278,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,2
279,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,2
280,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,2
281,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,3
282,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,3
283,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,3
284,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,3
285,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,7
286,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,8
287,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,8
288,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,9
289,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,9
290,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,10
291,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,10
292,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,11
293,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,11
294,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,12
295,AMS,"Amsterdam, Netherlands",IAD,"Washington, DC",2020,12
296,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,1
297,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,1
298,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,1
299,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,2
300,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,2
301,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,2
302,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,3
303,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,4
304,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,5
305,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,5
306,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,6
307,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,7
308,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,7
309,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,7
310,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,8
311,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,8
312,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,9
313,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,9
314,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,10
315,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,10
316,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,11
317,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,11
318,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,11
319,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,12
320,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,12
321,AMS,"Amsterdam, Netherlands",IAH,"Houston, TX",2020,12
322,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
323,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
324,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
325,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
326,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
327,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
328,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,1
329,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
330,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
331,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
332,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
333,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
334,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,2
335,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
336,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
337,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
338,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
339,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
340,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
341,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,3
342,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,4
343,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,4
344,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,5
345,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,6
346,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,7
347,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,7
348,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,7
349,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,8
350,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,8
351,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,8
352,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,8
353,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,9
354,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,9
355,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,9
356,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,9
357,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,10
358,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,10
359,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,10
360,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,10
361,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,11
362,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,11
363,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,11
364,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,12
365,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,12
366,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,12
367,AMS,"Amsterdam, Netherlands",JFK,"New York, NY",2020,12
368,AMS,"Amsterdam, Netherlands",LAS,"Las Vegas, NV",2020,1
369,AMS,"Amsterdam, Netherlands",LAS,"Las Vegas, NV",2020,1
370,AMS,"Amsterdam, Netherlands",LAS,"Las Vegas, NV",2020,1
371,AMS,"Amsterdam, Netherlands",LAS,"Las Vegas, NV",2020,2
372,AMS,"Amsterdam, Netherlands",LAS,"Las Vegas, NV",2020,3
